job_id,title,skill_name,location,formatted_experience_level,formatted_work_type,experience_group
4393415382,project engineer batam,Engineering,Batam,Mid-Senior level,Full-time,senior
4403919524,hr staff,Human Resources,Jakarta,not_specified,Contract,other
4403913548,finance staff,Finance,Jakarta Metropolitan Area,not_specified,Full-time,other
4403913548,finance staff,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403909700,management trainee program area jakarta,Education,Jakarta,not_specified,Full-time,other
4403909700,management trainee program area jakarta,Training,Jakarta,not_specified,Full-time,other
4403903743,quality assurance engineer,Engineering,Bandung,not_specified,Full-time,other
4403903743,quality assurance engineer,Information Technology,Bandung,not_specified,Full-time,other
4403906707,search engine optimization manager,Marketing,Badung Regency,not_specified,Full-time,other
4403906707,search engine optimization manager,Sales,Badung Regency,not_specified,Full-time,other
4404544482,receptionist,Administrative,Gambir,Entry level,Contract,junior
4404542505,junior software engineer,Engineering,Indonesia,not_specified,Full-time,other
4404531678,sales supervisor sato indonesia,Sales,Jakarta,not_specified,Full-time,other
4404531678,sales supervisor sato indonesia,Business Development,Jakarta,not_specified,Full-time,other
4403914625,freelance simplified chinese to thai subtitle translator,Other,Apac,not_specified,Part-time,other
4403697728,senior brand manager global fmcg,Marketing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403697728,senior brand manager global fmcg,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403911695,traffic officer,Management,Jakarta,not_specified,Contract,other
4403911695,traffic officer,Accounting/Auditing,Jakarta,not_specified,Contract,other
4403911695,traffic officer,Finance,Jakarta,not_specified,Contract,other
4403699600,junior it programmer coe,Engineering,Jakarta,not_specified,Full-time,other
4403699600,junior it programmer coe,Information Technology,Jakarta,not_specified,Full-time,other
4404548330,mechanical engineer,Engineering,Subang,Entry level,Full-time,junior
4403699916,project manager,Project Management,Semarang,not_specified,Full-time,other
4403699916,project manager,Information Technology,Semarang,not_specified,Full-time,other
4404533648,ai solutions architect,Engineering,Indonesia,not_specified,Full-time,other
4403904773,sales manager,Sales,Jakarta,not_specified,Full-time,other
4403904773,sales manager,Business Development,Jakarta,not_specified,Full-time,other
4391888937,maatschappelijk werker team onderzoek almere veilig thuis flevoland,Other,Lembang,not_specified,Full-time,other
4403913767,growth marketing associate junior growth marketer part time remote,Marketing,Indonesia,not_specified,Part-time,other
4403913767,growth marketing associate junior growth marketer part time remote,Sales,Indonesia,not_specified,Part-time,other
4403913707,geospatial analyst qgis remote,Information Technology,Apj,Associate,Contract,junior
4403696979,funding officer,Finance,Kecamatan Larangan,not_specified,Full-time,other
4403696979,funding officer,Sales,Kecamatan Larangan,not_specified,Full-time,other
4403915692,business development,Business Development,Jakarta,not_specified,Part-time,other
4403915692,business development,Sales,Jakarta,not_specified,Part-time,other
4403903810,business development manager power energy epc,Sales,Jakarta,Mid-Senior level,Full-time,senior
4403903810,business development manager power energy epc,Business Development,Jakarta,Mid-Senior level,Full-time,senior
4401902607,senior researcher,Research,Apj,Mid-Senior level,Volunteer,senior
4401735008,executive professional medical representative medan,Sales,Kelurahan Pondok Pinang,not_specified,Full-time,other
4403698945,life planner,Finance,Greater Medan,not_specified,Full-time,other
4403698945,life planner,Sales,Greater Medan,not_specified,Full-time,other
4403915733,business development executive padang atau pekanbaru,Business Development,Padang,not_specified,Full-time,other
4403915733,business development executive padang atau pekanbaru,Sales,Padang,not_specified,Full-time,other
4403904838,senior manager finance fp a relocate to batam id,Finance,Batam,Mid-Senior level,Full-time,senior
4403904838,senior manager finance fp a relocate to batam id,Strategy/Planning,Batam,Mid-Senior level,Full-time,senior
4403904838,senior manager finance fp a relocate to batam id,Accounting/Auditing,Batam,Mid-Senior level,Full-time,senior
4403912757,account executive balikpapan,Sales,Balikpapan,not_specified,Full-time,other
4403912757,account executive balikpapan,Business Development,Balikpapan,not_specified,Full-time,other
4404547432,fresher full stack developer,Engineering,Indonesia,not_specified,Full-time,other
4403921105,senior project engineer midstream,Engineering,Jakarta,not_specified,Contract,other
4403921105,senior project engineer midstream,Information Technology,Jakarta,not_specified,Contract,other
4403912829,sharia bancassurance product strategic campaign strategic,Management,South Jakarta,not_specified,Full-time,other
4403912829,sharia bancassurance product strategic campaign strategic,Manufacturing,South Jakarta,not_specified,Full-time,other
4401921071,head of corporate finance,Finance,Kota Tangerang Selatan,not_specified,Full-time,other
4401921071,head of corporate finance,Sales,Kota Tangerang Selatan,not_specified,Full-time,other
4404547488,junior python developer,Engineering,Indonesia,not_specified,Full-time,other
4403903876,software engineer,Engineering,Denpasar,not_specified,Full-time,other
4403903876,software engineer,Information Technology,Denpasar,not_specified,Full-time,other
4403694924,tax administration staff,Project Management,Semarang,not_specified,Full-time,other
4403694924,tax administration staff,Information Technology,Semarang,not_specified,Full-time,other
4404547495,adtech engineer,Engineering,Indonesia,not_specified,Full-time,other
4403916786,tax consultant,Accounting/Auditing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403916786,tax consultant,Finance,Jakarta Metropolitan Area,not_specified,Full-time,other
4403924027,spv event community,Management,Bandung,not_specified,Full-time,other
4403924027,spv event community,Manufacturing,Bandung,not_specified,Full-time,other
4403919683,project management specialist mandarin speaker,Project Management,Batam,Mid-Senior level,Full-time,senior
4403923024,gis specialist remote,Information Technology,Apj,Associate,Contract,junior
4403902981,business system analyst,Information Technology,Jakarta,not_specified,Contract,other
4403916800,front end developer,Information Technology,South Jakarta,Entry level,Full-time,junior
4403901973,english tutor,Education,Denpasar,not_specified,Part-time,other
4403901973,english tutor,Training,Denpasar,not_specified,Part-time,other
4403921244,client relations division jakarta region,Business Development,Jakarta,not_specified,Full-time,other
4403921244,client relations division jakarta region,Sales,Jakarta,not_specified,Full-time,other
4403922143,junior web developer,Engineering,Jakarta,not_specified,Full-time,other
4403922143,junior web developer,Information Technology,Jakarta,not_specified,Full-time,other
4403919693,sales and marketing specialist,Sales,Denpasar,not_specified,Full-time,other
4403919693,sales and marketing specialist,Business Development,Denpasar,not_specified,Full-time,other
4403919711,sales admin executive ecommerce,Business Development,Jakarta Metropolitan Area,not_specified,Full-time,other
4403919711,sales admin executive ecommerce,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403910394,backend developer golang,Engineering,Gambir,not_specified,Full-time,other
4403910394,backend developer golang,Information Technology,Gambir,not_specified,Full-time,other
4404540583,marketing staff,Sales,Semarang,Entry level,Full-time,junior
4404540583,marketing staff,Marketing,Semarang,Entry level,Full-time,junior
4404536627,back office kc juanda,Other,Bandung,Mid-Senior level,Contract,senior
4376028072,inventory control specialist,Management,Jakarta,not_specified,Full-time,other
4376028072,inventory control specialist,Manufacturing,Jakarta,not_specified,Full-time,other
4403908891,business development executive online sales,Business Development,Yogyakarta,not_specified,Full-time,other
4403908891,business development executive online sales,Sales,Yogyakarta,not_specified,Full-time,other
4403902961,project management business improvement,Project Management,South Jakarta,not_specified,Full-time,other
4403902961,project management business improvement,Information Technology,South Jakarta,not_specified,Full-time,other
4403919719,mandarin translator,Marketing,Jakarta,not_specified,Full-time,other
4403919719,mandarin translator,Public Relations,Jakarta,not_specified,Full-time,other
4403919719,mandarin translator,Writing/Editing,Jakarta,not_specified,Full-time,other
4404546553,customer success manager,Other,Batam,not_specified,Full-time,other
4404543549,product designer remote,Engineering,Indonesia,not_specified,Full-time,other
4403914789,audit assurance,Accounting/Auditing,Jakarta,not_specified,Full-time,other
4403914789,audit assurance,Finance,Jakarta,not_specified,Full-time,other
4403911793,senior recruitment specialist,Human Resources,Jakarta,not_specified,Full-time,other
4403906881,database engineer apache kafka,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4403917712,business development officer area jakarta,Business Development,Jakarta,not_specified,Full-time,other
4403917712,business development officer area jakarta,Sales,Jakarta,not_specified,Full-time,other
4404547558,graduate software engineer,Engineering,Indonesia,not_specified,Full-time,other
4403909872,senior tax accountant,Finance,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4403911831,management trainee program jakarta area,Education,Jakarta,not_specified,Full-time,other
4403911831,management trainee program jakarta area,Training,Jakarta,not_specified,Full-time,other
4375347214,bim modeler mep,Design,Jakarta Metropolitan Area,not_specified,Full-time,other
4375347214,bim modeler mep,Art/Creative,Jakarta Metropolitan Area,not_specified,Full-time,other
4375347214,bim modeler mep,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4403925021,telemarketing team leader,Customer Service,Kota Tangerang Selatan,Associate,Full-time,junior
4403925021,telemarketing team leader,Marketing,Kota Tangerang Selatan,Associate,Full-time,junior
4403925021,telemarketing team leader,Quality Assurance,Kota Tangerang Selatan,Associate,Full-time,junior
4403905941,senior data analyst based in medan,Information Technology,Kota Medan,Mid-Senior level,Full-time,senior
4404531771,l1 support engineer,Customer Service,Jakarta,Associate,Full-time,junior
4404531771,l1 support engineer,Information Technology,Jakarta,Associate,Full-time,junior
4404531771,l1 support engineer,Engineering,Jakarta,Associate,Full-time,junior
4404542587,software engineer ai products remote,Engineering,Apac,Associate,Contract,junior
4404536590,fresher java developer,Engineering,Indonesia,not_specified,Full-time,other
4403920655,business development staff jakarta area,Business Development,Jakarta,not_specified,Full-time,other
4403920655,business development staff jakarta area,Sales,Jakarta,not_specified,Full-time,other
4403917683,actuarial analyst,Analyst,North Jakarta,Entry level,Full-time,junior
4403917683,actuarial analyst,Business Development,North Jakarta,Entry level,Full-time,junior
4404528773,client consulting manager,Sales,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4404528773,client consulting manager,Business Development,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4403696597,retail store manager,Sales,Jakarta,not_specified,Full-time,other
4403696597,retail store manager,Business Development,Jakarta,not_specified,Full-time,other
4403903927,doctor,Health Care Provider,Denpasar,not_specified,Full-time,other
4404543562,institutional client group internship programme,Other,Jakarta Metropolitan Area,not_specified,Full-time,other
4403911837,fabrication engineer,Engineering,Batam,Mid-Senior level,Contract,senior
4403903928,account executive,Sales,West Jakarta,not_specified,Full-time,other
4403903928,account executive,Business Development,West Jakarta,not_specified,Full-time,other
4403904925,social media manager content creator,Marketing,Jakarta,not_specified,Full-time,other
4403904925,social media manager content creator,Sales,Jakarta,not_specified,Full-time,other
4403922151,social media marketing specialist,Marketing,Jakarta,not_specified,Full-time,other
4403922151,social media marketing specialist,Sales,Jakarta,not_specified,Full-time,other
4401914250,senior sales marketing manager,Marketing,Ubud,not_specified,Contract,other
4401914250,senior sales marketing manager,Sales,Ubud,not_specified,Contract,other
4403904967,fullstack dev,Other,Jakarta,not_specified,Contract,other
4403914806,sales associate,Sales,Jakarta,not_specified,Full-time,other
4403914806,sales associate,Business Development,Jakarta,not_specified,Full-time,other
4385651500,management trainee under ceo,Business Development,West Java,not_specified,Full-time,other
4385651500,management trainee under ceo,Sales,West Java,not_specified,Full-time,other
4403917742,l1 tech support it support,Information Technology,South Jakarta,not_specified,Full-time,other
4404537705,cost controller,Project Management,South Jakarta,Mid-Senior level,Other,senior
4404532745,textile sales polymer sales,Business Development,Indonesia,Mid-Senior level,Full-time,senior
4403916870,social media manager,Marketing,Jakarta,not_specified,Full-time,other
4403917731,sales engineer bali area,Sales,Surabaya,not_specified,Full-time,other
4403917731,sales engineer bali area,Business Development,Surabaya,not_specified,Full-time,other
4403903974,payroll admin staff,Human Resources,Jakarta,not_specified,Full-time,other
4403923105,female business development,Business Development,Jakarta,not_specified,Full-time,other
4403923105,female business development,Sales,Jakarta,not_specified,Full-time,other
4403918098,social media specialist,Marketing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403918098,social media specialist,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403913925,sales b2b transportasi travel logistik,Sales,Cakung,not_specified,Full-time,other
4403913925,sales b2b transportasi travel logistik,Business Development,Cakung,not_specified,Full-time,other
4403914748,product designer,Design,Bandung,not_specified,Full-time,other
4403914748,product designer,Art/Creative,Bandung,not_specified,Full-time,other
4403914748,product designer,Information Technology,Bandung,not_specified,Full-time,other
4403908930,recruiter,Human Resources,Central Jakarta,not_specified,Full-time,other
4403920670,field operations bali,Management,Denpasar,not_specified,Contract,other
4403920670,field operations bali,Manufacturing,Denpasar,not_specified,Contract,other
4397662741,student advisor retention,Education,Tangerang,not_specified,Full-time,other
4397662741,student advisor retention,Training,Tangerang,not_specified,Full-time,other
4403905461,english ielts tutor,Education,Indonesia,not_specified,Full-time,other
4403905461,english ielts tutor,Training,Indonesia,not_specified,Full-time,other
4403927071,senior product manager platform,Product Management,Jakarta Metropolitan Area,not_specified,Full-time,other
4403927071,senior product manager platform,Marketing,Jakarta Metropolitan Area,not_specified,Full-time,other
4404535711,creative manager,Art/Creative,Badung Regency,Mid-Senior level,Full-time,senior
4403912946,remote only indonesia devops engineer good english,Engineering,Indonesia,not_specified,Full-time,other
4403912946,remote only indonesia devops engineer good english,Information Technology,Indonesia,not_specified,Full-time,other
4403916858,consulting project lead,Consulting,Pasar Rebo,not_specified,Full-time,other
4403916858,consulting project lead,Information Technology,Pasar Rebo,not_specified,Full-time,other
4403916858,consulting project lead,Sales,Pasar Rebo,not_specified,Full-time,other
4403911884,head of ecommerce,Sales,Jakarta,not_specified,Full-time,other
4403911884,head of ecommerce,Marketing,Jakarta,not_specified,Full-time,other
4404530746,pre sales solution consultant credit risk,Other,Jakarta,Mid-Senior level,Full-time,senior
4403910922,senior hr process policy specialist,Human Resources,Jakarta Metropolitan Area,not_specified,Contract,other
4403929006,junior software engineer typescript 42 hr remote,Engineering,Apj,Mid-Senior level,Contract,senior
4403929006,junior software engineer typescript 42 hr remote,Information Technology,Apj,Mid-Senior level,Contract,senior
4404528824,sap ewm consultant,Information Technology,Cibinong,Mid-Senior level,Contract,senior
4404530672,fresher software engineer,Engineering,Indonesia,not_specified,Full-time,other
4401910363,jakarta cabin crew opportunities dubai based relocation provided,Customer Service,Jakarta Metropolitan Area,Associate,Full-time,junior
4401910363,jakarta cabin crew opportunities dubai based relocation provided,General Business,Jakarta Metropolitan Area,Associate,Full-time,junior
4401910363,jakarta cabin crew opportunities dubai based relocation provided,Other,Jakarta Metropolitan Area,Associate,Full-time,junior
4404535735,human resources manager,Human Resources,Jakarta,Mid-Senior level,Full-time,senior
4403924046,sales executive,Sales,Surabaya,not_specified,Full-time,other
4403924046,sales executive,Business Development,Surabaya,not_specified,Full-time,other
4404550446,director of people and culture,Human Resources,Jakarta,not_specified,Full-time,other
4404541729,general assembly production team leader,Manufacturing,Subang,Mid-Senior level,Full-time,senior
4403925092,senior mobile developer,Engineering,Cikarang Barat,not_specified,Contract,other
4403925092,senior mobile developer,Information Technology,Cikarang Barat,not_specified,Contract,other
4403914870,social media specialist,Marketing,Jakarta,not_specified,Contract,other
4403914870,social media specialist,Sales,Jakarta,not_specified,Contract,other
4403925080,quality assurance engineer,Engineering,South Jakarta,not_specified,Contract,other
4403925080,quality assurance engineer,Information Technology,South Jakarta,not_specified,Contract,other
4403925080,quality assurance engineer,Quality Assurance,South Jakarta,not_specified,Contract,other
4403922250,brand retail assistant manager,Sales,Jakarta Metropolitan Area,not_specified,Contract,other
4403922250,brand retail assistant manager,Business Development,Jakarta Metropolitan Area,not_specified,Contract,other
4403931004,mobile developer wfo jakarta,Engineering,Jakarta,not_specified,Contract,other
4403931004,mobile developer wfo jakarta,Information Technology,Jakarta,not_specified,Contract,other
4403925132,business finance analyst,Finance,Jakarta,not_specified,Full-time,other
4403925132,business finance analyst,Sales,Jakarta,not_specified,Full-time,other
4404533849,corporate account manager qsr,Sales,Jakarta,not_specified,Full-time,other
4403915929,information technology infrastructure manager,Information Technology,West Java,not_specified,Full-time,other
4401910399,production engineer,Management,Kendal,Entry level,Full-time,junior
4401910399,production engineer,Manufacturing,Kendal,Entry level,Full-time,junior
4401910399,production engineer,Analyst,Kendal,Entry level,Full-time,junior
4403919009,implementer batam based,Information Technology,Indonesia,not_specified,Contract,other
4403368766,finance and accounting,Finance,Jakarta,not_specified,Contract,other
4403368766,finance and accounting,Sales,Jakarta,not_specified,Contract,other
4404532788,legal assistant,Legal,Kuta,not_specified,Full-time,other
4403910967,business analyst erp,Research,South Jakarta,not_specified,Full-time,other
4403910967,business analyst erp,Analyst,South Jakarta,not_specified,Full-time,other
4403910967,business analyst erp,Information Technology,South Jakarta,not_specified,Full-time,other
4403914931,digital marketing specialist,Marketing,Jakarta,not_specified,Full-time,other
4403914931,digital marketing specialist,Sales,Jakarta,not_specified,Full-time,other
4403917775,hardware inventory intern,Management,Jakarta Metropolitan Area,not_specified,Internship,other
4403917775,hardware inventory intern,Manufacturing,Jakarta Metropolitan Area,not_specified,Internship,other
4403911959,finance,Finance,Jakarta,not_specified,Full-time,other
4403911959,finance,Sales,Jakarta,not_specified,Full-time,other
4403929022,junior software engineer typescript 42 hr remote,Engineering,Indonesia,Mid-Senior level,Contract,senior
4403929022,junior software engineer typescript 42 hr remote,Information Technology,Indonesia,Mid-Senior level,Contract,senior
4375750276,senior fiat product specialist 12 month contractor,Product Management,Apac,Mid-Senior level,Contract,senior
4375750276,senior fiat product specialist 12 month contractor,Project Management,Apac,Mid-Senior level,Contract,senior
4375750276,senior fiat product specialist 12 month contractor,Finance,Apac,Mid-Senior level,Contract,senior
4403917776,partnership manager dealership jakarta id,Business Development,Jakarta Metropolitan Area,not_specified,Full-time,other
4403917776,partnership manager dealership jakarta id,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403930049,talent acquisition remote based freelance part time,Human Resources,Indonesia,not_specified,Contract,other
4403921435,product marketing specialist,Marketing,Jakarta,not_specified,Full-time,other
4403925073,visualization engineer paraview scientific data remote,Information Technology,Apj,Associate,Contract,junior
4403361798,art director,Design,Jakarta,not_specified,Contract,other
4403361798,art director,Art/Creative,Jakarta,not_specified,Contract,other
4403361798,art director,Information Technology,Jakarta,not_specified,Contract,other
4403914207,information technology developer,Engineering,Banten,not_specified,Full-time,other
4403914207,information technology developer,Information Technology,Banten,not_specified,Full-time,other
4404527856,english customer service agent night shift,Customer Service,Yogyakarta,Associate,Full-time,junior
4403931015,sales retail development senior staff,Sales,Jakarta Metropolitan Area,not_specified,Contract,other
4403931015,sales retail development senior staff,Business Development,Jakarta Metropolitan Area,not_specified,Contract,other
4403919893,section head for yogya branch,Business Development,Yogyakarta,not_specified,Full-time,other
4403919893,section head for yogya branch,Sales,Yogyakarta,not_specified,Full-time,other
4403913938,cfo confidential,Finance,Jakarta,not_specified,Full-time,other
4403913938,cfo confidential,Sales,Jakarta,not_specified,Full-time,other
4403920864,legal secretary supporting lawyer,Legal,Jakarta,not_specified,Full-time,other
4403939038,purchasing staff,Purchasing,Bandung,not_specified,Full-time,other
4403939038,purchasing staff,Supply Chain,Bandung,not_specified,Full-time,other
4403935098,brand officer wfh remote,Marketing,South Jakarta,not_specified,Full-time,other
4403935098,brand officer wfh remote,Sales,South Jakarta,not_specified,Full-time,other
4403902467,senior accounting manager,Accounting/Auditing,Central Jakarta,not_specified,Full-time,other
4403902467,senior accounting manager,Finance,Central Jakarta,not_specified,Full-time,other
4403934062,interior designer,Design,Surabaya,not_specified,Full-time,other
4403934062,interior designer,Art/Creative,Surabaya,not_specified,Full-time,other
4403934062,interior designer,Information Technology,Surabaya,not_specified,Full-time,other
4404532867,security analyst,Information Technology,Jakarta,Mid-Senior level,Full-time,senior
4403928121,construction site manager,Management,Kuta,not_specified,Full-time,other
4403928121,construction site manager,Manufacturing,Kuta,not_specified,Full-time,other
4403937044,company secretary,Administrative,Lima Puluh Kota Regency,not_specified,Contract,other
4403927230,freelance content creator,Marketing,Jakarta,not_specified,Temporary,other
4403927230,freelance content creator,Public Relations,Jakarta,not_specified,Temporary,other
4403927230,freelance content creator,Writing/Editing,Jakarta,not_specified,Temporary,other
4403908346,cost controller,Accounting/Auditing,Bandung,not_specified,Full-time,other
4403908346,cost controller,Finance,Bandung,not_specified,Full-time,other
4404533928,client consulting director,Consulting,Jakarta Metropolitan Area,Director,Full-time,senior
4404533928,client consulting director,Information Technology,Jakarta Metropolitan Area,Director,Full-time,senior
4404533928,client consulting director,Sales,Jakarta Metropolitan Area,Director,Full-time,senior
4403937119,customer support tech,Information Technology,Jakarta,not_specified,Contract,other
4403937119,customer support tech,Customer Service,Jakarta,not_specified,Contract,other
4404530872,security engineer red team,Analyst,Jakarta,Mid-Senior level,Full-time,senior
4403919833,client advisor relationship manager,Consulting,Jakarta,not_specified,Full-time,other
4403919833,client advisor relationship manager,Information Technology,Jakarta,not_specified,Full-time,other
4403919833,client advisor relationship manager,Sales,Jakarta,not_specified,Full-time,other
4403928205,graduate management trainee program,Research,Jakarta,not_specified,Full-time,other
4403928205,graduate management trainee program,Analyst,Jakarta,not_specified,Full-time,other
4403928205,graduate management trainee program,Information Technology,Jakarta,not_specified,Full-time,other
4401923018,accounting staff,Accounting/Auditing,North Jakarta,Entry level,Contract,junior
4401923018,accounting staff,Finance,North Jakarta,Entry level,Contract,junior
4401923018,accounting staff,Administrative,North Jakarta,Entry level,Contract,junior
4403926232,warehouse manager,Supply Chain,Tangerang,Mid-Senior level,Contract,senior
4404532877,process safety engineer epci offshore,Engineering,Central Jakarta,Mid-Senior level,Contract,senior
4404532877,process safety engineer epci offshore,Analyst,Central Jakarta,Mid-Senior level,Contract,senior
4403919984,cyber security sales specialist,Information Technology,Jakarta,Mid-Senior level,Full-time,senior
4403919984,cyber security sales specialist,Sales,Jakarta,Mid-Senior level,Full-time,senior
4403930129,marketing intern,Marketing,Jakarta,not_specified,Full-time,other
4403930129,marketing intern,Sales,Jakarta,not_specified,Full-time,other
4403941025,financial accountant,Accounting/Auditing,West Jakarta,not_specified,Full-time,other
4403941025,financial accountant,Finance,West Jakarta,not_specified,Full-time,other
4403924345,accounting intern,Accounting/Auditing,Surabaya,not_specified,Internship,other
4403924345,accounting intern,Finance,Surabaya,not_specified,Internship,other
4403926249,corporate finance principal manager saas,Finance,Jakarta,Mid-Senior level,Full-time,senior
4403926249,corporate finance principal manager saas,Strategy/Planning,Jakarta,Mid-Senior level,Full-time,senior
4403939088,affiliate growth partner,Marketing,Jakarta,not_specified,Full-time,other
4403939088,affiliate growth partner,Sales,Jakarta,not_specified,Full-time,other
4403938101,business development f b acqusisition,Business Development,Cengkareng,not_specified,Full-time,other
4403938101,business development f b acqusisition,Sales,Cengkareng,not_specified,Full-time,other
4403924338,fullstack java developer,Engineering,Jakarta,not_specified,Contract,other
4403924338,fullstack java developer,Information Technology,Jakarta,not_specified,Contract,other
4402347142,purchasing export import,Purchasing,Tangerang,not_specified,Full-time,other
4402347142,purchasing export import,Supply Chain,Tangerang,not_specified,Full-time,other
4404527960,buyer,Purchasing,Jakarta,not_specified,Full-time,other
4404527960,buyer,Supply Chain,Jakarta,not_specified,Full-time,other
4403935139,back end nestjs developer,Engineering,Yogyakarta,not_specified,Other,other
4403935139,back end nestjs developer,Information Technology,Yogyakarta,not_specified,Other,other
4403933175,lecturer,Education,Jakarta,not_specified,Full-time,other
4403933175,lecturer,Training,Jakarta,not_specified,Full-time,other
4403926276,clinic manager,Health Care Provider,Denpasar,not_specified,Full-time,other
4403923324,junior manager accounting,Accounting/Auditing,Jakarta,not_specified,Full-time,other
4403923324,junior manager accounting,Finance,Jakarta,not_specified,Full-time,other
4404552007,staff stand alone,Art/Creative,Jakarta,Associate,Full-time,junior
4404552007,staff stand alone,Strategy/Planning,Jakarta,Associate,Full-time,junior
4404552007,staff stand alone,Management,Jakarta,Associate,Full-time,junior
4403929230,property management surabaya,Other,Surabaya,Associate,Full-time,junior
4403929230,property management surabaya,Business Development,Surabaya,Associate,Full-time,junior
4403939095,content creator visual talent,Marketing,Surabaya,not_specified,Full-time,other
4403939095,content creator visual talent,Public Relations,Surabaya,not_specified,Full-time,other
4403939095,content creator visual talent,Writing/Editing,Surabaya,not_specified,Full-time,other
4401905193,business development manager mining fire suppression,Business Development,Jakarta,not_specified,Full-time,other
4401905193,business development manager mining fire suppression,Sales,Jakarta,not_specified,Full-time,other
4403930242,relationship manager priority,Sales,Surabaya,Associate,Full-time,junior
4404539923,supervisor general affair,Art/Creative,Jakarta,Mid-Senior level,Full-time,senior
4404539923,supervisor general affair,Management,Jakarta,Mid-Senior level,Full-time,senior
4404539923,supervisor general affair,Strategy/Planning,Jakarta,Mid-Senior level,Full-time,senior
4404549619,ga qc team leader,Quality Assurance,Subang,Mid-Senior level,Full-time,senior
4403696758,uniqlo store assistant,Sales,Tangerang,not_specified,Full-time,other
4403696758,uniqlo store assistant,Business Development,Tangerang,not_specified,Full-time,other
4401904529,intern restructuring,Education,Jakarta Metropolitan Area,not_specified,Internship,other
4401904529,intern restructuring,Training,Jakarta Metropolitan Area,not_specified,Internship,other
4403921583,human resources officer,Human Resources,Bali,not_specified,Full-time,other
4403939035,instructor,Education,Kecamatan Cikarang Selatan,not_specified,Full-time,other
4403939035,instructor,Training,Kecamatan Cikarang Selatan,not_specified,Full-time,other
4403902579,vb.net developer,Engineering,Pasar Minggu,not_specified,Full-time,other
4403902579,vb.net developer,Information Technology,Pasar Minggu,not_specified,Full-time,other
4403935152,brand specialist,Marketing,Tangerang,not_specified,Internship,other
4403935152,brand specialist,Sales,Tangerang,not_specified,Internship,other
4403936191,service engineer teknisi,Engineering,Kebon Jeruk,not_specified,Full-time,other
4403936191,service engineer teknisi,Information Technology,Kebon Jeruk,not_specified,Full-time,other
4403932210,financial reporting assistant manager jakarta,Accounting/Auditing,Jakarta,Mid-Senior level,Full-time,senior
4403933207,sr officer ran core network equipment sourcing,Purchasing,Jakarta,Associate,Full-time,junior
4403698714,sales specialist,Sales,Surabaya,not_specified,Full-time,other
4403698714,sales specialist,Business Development,Surabaya,not_specified,Full-time,other
4403927345,mice operations sr officer tiketplus,Project Management,Jakarta,Associate,Full-time,junior
4403927345,mice operations sr officer tiketplus,Administrative,Jakarta,Associate,Full-time,junior
4403940135,java springboot,Engineering,Jakarta,not_specified,Contract,other
4403940135,java springboot,Information Technology,Jakarta,not_specified,Contract,other
4401917465,account manager,Sales,Jakarta Metropolitan Area,Entry level,Full-time,junior
4403944023,field activation engineer,Engineering,Jakarta Metropolitan Area,not_specified,Full-time,other
4403944023,field activation engineer,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4404545798,trade marketing specialist fmcg personal care,Finance,Jakarta,Mid-Senior level,Full-time,senior
4404545798,trade marketing specialist fmcg personal care,Accounting/Auditing,Jakarta,Mid-Senior level,Full-time,senior
4403917772,graphic designer,Design,Kebayoran,not_specified,Full-time,other
4403917772,graphic designer,Art/Creative,Kebayoran,not_specified,Full-time,other
4403917772,graphic designer,Information Technology,Kebayoran,not_specified,Full-time,other
4403923382,architect,Design,Bandung,not_specified,Full-time,other
4403923382,architect,Art/Creative,Bandung,not_specified,Full-time,other
4403923382,architect,Information Technology,Bandung,not_specified,Full-time,other
4404543852,supervisor content marketing,Art/Creative,Jakarta,Mid-Senior level,Full-time,senior
4404543852,supervisor content marketing,Strategy/Planning,Jakarta,Mid-Senior level,Full-time,senior
4404543852,supervisor content marketing,Management,Jakarta,Mid-Senior level,Full-time,senior
4404554040,marketing internal communication specialist,Marketing,Jakarta Metropolitan Area,not_specified,Full-time,other
4404554040,marketing internal communication specialist,Public Relations,Jakarta Metropolitan Area,not_specified,Full-time,other
4404554040,marketing internal communication specialist,Writing/Editing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403924421,fullstack developer golang vue.js,Engineering,Jakarta Metropolitan Area,not_specified,Contract,other
4403924421,fullstack developer golang vue.js,Information Technology,Jakarta Metropolitan Area,not_specified,Contract,other
4403935223,junior client relation officers,Other,Jakarta Metropolitan Area,not_specified,Full-time,other
4403935223,junior client relation officers,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4403935223,junior client relation officers,Management,Jakarta Metropolitan Area,not_specified,Full-time,other
